seed,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
google/multiberts-seed_10,1.0792882442474365,1.0699108839035034,1.0569199323654175,1.062140941619873,1.0523635149002075,1.1186357736587524,1.0550130605697632,1.0477750301361084,1.0502821207046509,1.0695587396621704,1.9275931119918823,1.0690650939941406,1.0626418590545654,1.1487256288528442,1.0773658752441406,1.0576642751693726
google/multiberts-seed_11,1.2265257835388184,1.1639622449874878,0.9757981300354004,1.9443931579589844,0.9704102277755737,1.081233263015747,1.0259536504745483,0.9766082763671875,1.0677552223205566,1.4442782402038574,0.9568536281585693,0.9783300757408142,0.979407548904419,1.0291084051132202,1.0136542320251465,0.9687952995300293
google/multiberts-seed_12,1.016784906387329,0.9788362383842468,0.9126412868499756,0.9656832218170166,0.8881731629371643,0.8666866421699524,0.8789815306663513,0.882443368434906,0.8777898550033569,0.8837945461273193,0.8624294996261597,0.8567560315132141,2.154014825820923,1.0628286600112915,0.8639414310455322,5.499015808105469
google/multiberts-seed_13,1.2764016389846802,0.8937970995903015,0.8695977330207825,1.0449142456054688,0.8679193258285522,0.9610539078712463,1.0994924306869507,0.943644642829895,0.8861182332038879,1.0173676013946533,1.0077241659164429,0.9925333857536316,0.8641181588172913,1.0017280578613281,0.9145498275756836,0.8865309357643127
google/multiberts-seed_14,1.0864148139953613,1.6211349964141846,0.9525418877601624,0.8770943284034729,0.8828920125961304,0.9197710752487183,0.9076906442642212,0.9382587671279907,3.710371971130371,1.0262075662612915,0.8863059282302856,0.9022050499916077,1.2922066450119019,0.8945481181144714,0.9132655262947083,0.8860230445861816
google/multiberts-seed_15,1.0330054759979248,0.8582159280776978,0.873252809047699,0.8615286350250244,7.5631842613220215,0.9706556797027588,0.9409929513931274,0.8441565632820129,0.8656533360481262,0.8448235392570496,0.8497986197471619,0.974618673324585,0.8538122773170471,0.8584449291229248,0.8502012491226196,0.8682186603546143
google/multiberts-seed_16,1.0329082012176514,0.9411971569061279,2.0168678760528564,0.9194193482398987,0.917525589466095,0.8919986486434937,0.8903301954269409,1.3514715433120728,0.9218311309814453,2.300779342651367,0.9114544987678528,0.9128444194793701,0.9151197075843811,0.9130120873451233,0.8972388505935669,0.9140987992286682
google/multiberts-seed_17,1.0053762197494507,0.9584746360778809,0.9432140588760376,0.9323256611824036,0.9411765336990356,0.9134625196456909,1.1815794706344604,1.5983778238296509,1.4418995380401611,0.8892337679862976,0.9232696294784546,0.8948796987533569,1.3619123697280884,0.9696702361106873,1.0054452419281006,0.8918274641036987
google/multiberts-seed_18,1.1747663021087646,0.9272159337997437,0.9697486162185669,1.041702389717102,0.9155997037887573,0.9321044087409973,1.3785778284072876,0.9196816682815552,1.048858642578125,0.920632541179657,1.2691107988357544,1.2962735891342163,0.9213353395462036,1.0535777807235718,1.3131041526794434,0.9343209266662598
google/multiberts-seed_19,1.1492512226104736,0.970180869102478,1.1213436126708984,0.9823643565177917,0.9521464705467224,1.2145873308181763,0.9855087995529175,0.9463486075401306,0.954626739025116,0.9371258616447449,0.9293751120567322,3.620119571685791,0.9471302628517151,0.9299225807189941,1.9907232522964478,0.9541484117507935
