token id                     ,0                        ,1                        ,2                        ,3                        ,4                        ,5                  ,6                  ,7                  ,8                  ,9                  ,10                  ,11                  ,12                  ,13                  ,14                  ,15
Loss assignment              ,4                        ,0                        ,0                        ,2                        ,0                        ,0                  ,3                  ,3                  ,1                  ,3                  , 1                  , 4                  , 4                  , 0                  , 3                  , 2
Euclidean assignment         ,4                        ,3                        ,0                        ,4                        ,3                        ,1                  ,3                  ,0                  ,2                  ,3                  , 1                  , 4                  , 1                  , 0                  , 1                  , 2
Cosine assignment            ,4                        ,3                        ,0                        ,4                        ,3                        ,1                  ,3                  ,0                  ,2                  ,3                  , 1                  , 4                  , 1                  , 0                  , 1                  , 2
Loss                         ,1.333627462387085        ,0.9462674856185913       ,1.0769299268722534       ,1.0903105735778809       ,0.9707863330841064       ,0.9455602765083313 ,1.0562487840652466 ,1.1176124811172485 ,3.2144384384155273 ,1.1614106893539429 , 1.1758768558502197 , 1.1735550165176392 , 1.1659765243530273 , 1.0208125114440918 , 1.6965943574905396 , 2.9180352687835693
Euclidean certanty           ,1.0                      ,1.0                      ,0.5714285714285714       ,1.0                      ,0.7142857142857143       ,0.5714285714285714 ,1.0                ,1.0                ,0.8571428571428571 ,0.8571428571428571 , 1.0                , 1.0                , 0.7142857142857143 , 1.0                , 0.5714285714285714 , 0.8571428571428571
Cosine certanty              ,1.0                      ,1.0                      ,0.8571428571428571       ,1.0                      ,0.8571428571428571       ,0.5714285714285714 ,1.0                ,1.0                ,1.0                ,0.8571428571428571 , 1.0                , 1.0                , 0.8571428571428571 , 1.0                , 0.8571428571428571 , 1.0
""
Euclidean accuracy           ,0.5
Cosine accuracy              ,0.5
Euclidean weighted accuracy  ,0.53125
Cosine weighted accuracy     ,0.5192307692307693
Euclidean to cosine accuracy ,1.0
""
Prompt compression           ,google/multiberts-seed_0 ,google/multiberts-seed_1 ,google/multiberts-seed_2 ,google/multiberts-seed_3 ,google/multiberts-seed_4 ,average
Normal prompt length         ,3.5140676498413086       ,6.693904876708984        ,5.646712779998779        ,6.418410301208496        ,6.47216272354126         ,5.749051666259765
Shortened prompt length      ,7.27421236038208         ,10.819206237792969       ,10.346571922302246       ,9.844212532043457        ,10.141077995300293       ,9.685056209564209
One model loss               ,0.9491280317306519       ,0.6871033906936646       ,0.7391543984413147       ,0.6315943598747253       ,0.6536650061607361       ,0.7321290373802185
