token id                     ,0                        ,1                        ,2                        ,3                        ,4                        ,5                  ,6                 ,7                 ,8                 ,9                  ,10                  ,11                  ,12                  ,13                  ,14                  ,15
Loss assignment              ,0                        ,0                        ,3                        ,4                        ,2                        ,0                  ,1                 ,3                 ,0                 ,4                  , 4                  , 0                  , 0                  , 2                  , 1                  , 2
Euclidean assignment         ,0                        ,0                        ,3                        ,4                        ,2                        ,2                  ,1                 ,3                 ,2                 ,0                  , 4                  , 2                  , 3                  , 2                  , 3                  , 0
Cosine assignment            ,0                        ,0                        ,3                        ,4                        ,2                        ,2                  ,1                 ,3                 ,2                 ,0                  , 4                  , 4                  , 3                  , 2                  , 3                  , 0
Loss                         ,1.7900302410125732       ,1.1061441898345947       ,2.7175304889678955       ,1.7153470516204834       ,1.0080279111862183       ,1.013564109802246  ,3.764702796936035 ,2.235182523727417 ,0.983109176158905 ,2.6935670375823975 , 2.580406427383423  , 0.985266387462616  , 1.0428389310836792 , 6.069528579711914  , 1.2257330417633057 , 1.5145763158798218
Euclidean certanty           ,1.0                      ,1.0                      ,1.0                      ,1.0                      ,1.0                      ,0.5714285714285714 ,1.0               ,1.0               ,1.0               ,1.0                , 0.5714285714285714 , 0.2857142857142857 , 1.0                , 0.5714285714285714 , 1.0                , 0.5714285714285714
Cosine certanty              ,1.0                      ,0.8571428571428571       ,1.0                      ,1.0                      ,1.0                      ,0.7142857142857143 ,1.0               ,1.0               ,1.0               ,1.0                , 0.5714285714285714 , 1.0                , 1.0                , 0.7142857142857143 , 0.8571428571428571 , 0.5714285714285714
""
Euclidean accuracy           ,0.5625
Cosine accuracy              ,0.5625
Euclidean weighted accuracy  ,0.6
Cosine weighted accuracy     ,0.57
Euclidean to cosine accuracy ,0.9375
""
Prompt compression           ,google/multiberts-seed_0 ,google/multiberts-seed_1 ,google/multiberts-seed_2 ,google/multiberts-seed_3 ,google/multiberts-seed_4 ,average
Normal prompt length         ,1.5836032629013062       ,2.925658941268921        ,4.704977989196777        ,5.709083080291748        ,3.678748369216919        ,3.720414328575134
Shortened prompt length      ,1.3651607036590576       ,10.819206237792969       ,9.989331245422363        ,9.974624633789062        ,10.233412742614746       ,8.47634711265564
One model loss               ,0.9749414324760437       ,0.6683318614959717       ,0.6046541333198547       ,0.6512836217880249       ,0.6392567157745361       ,0.7076935529708862
