token id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Loss assignment,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5
Euclidean assignment,5,5,6,5,6,6,6,5,6,6,5,5,6,5,5,6
Cosine assignment,5,5,6,5,6,6,6,5,6,6,5,5,6,5,5,6
Loss,0.4614243507385254,0.42880502343177795,0.41184648871421814,0.47345176339149475,0.41409969329833984,0.47339117527008057,0.41459131240844727,2.8566858768463135,0.4176846146583557,0.4115726053714752,0.5740299224853516,0.6110946536064148,0.4111509323120117,0.4211222231388092,0.42114657163619995,0.41233453154563904
Euclidean certanty,1.0,0.5714285714285714,0.7142857142857143,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Cosine certanty,1.0,0.5714285714285714,0.7142857142857143,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
""
Euclidean accuracy,0.5625
Cosine accuracy,0.5625
Euclidean weighted accuracy,0.5566037735849055
Cosine weighted accuracy,0.5566037735849055
Euclidean to cosine accuracy,1.0
""
Prompt compression,google/multiberts-seed_5,google/multiberts-seed_6,average
Normal prompt length,0.4135359227657318,9.291568756103516,4.852552339434624
Shortened prompt length,0.4152803122997284,10.540156364440918,5.477718338370323
One model loss,0.41228047013282776,0.3000541925430298,0.35616733133792877
