token id                     ,0                        ,1                        ,2                  ,3                   ,4                  ,5                   ,6                 ,7                  ,8                  ,9                   ,10                  ,11                  ,12                  ,13                  ,14                  ,15
Loss assignment              ,5                        ,1                        ,5                  ,5                   ,5                  ,5                   ,5                 ,5                  ,5                  ,5                   , 1                  , 5                  , 5                  , 5                  , 5                  , 5
Euclidean assignment         ,5                        ,1                        ,1                  ,1                   ,5                  ,5                   ,1                 ,1                  ,1                  ,1                   , 1                  , 1                  , 5                  , 5                  , 1                  , 1
Cosine assignment            ,5                        ,1                        ,1                  ,1                   ,5                  ,5                   ,1                 ,1                  ,1                  ,1                   , 1                  , 1                  , 5                  , 5                  , 1                  , 1
Loss                         ,1.467694878578186        ,0.47963955998420715      ,0.431827574968338  ,0.43707215785980225 ,0.4147452712059021 ,0.42560386657714844 ,0.439755916595459 ,0.4391879737377167 ,0.5137138962745667 ,0.42131397128105164 , 0.9144436717033386 , 0.4351487159729004 , 1.3492776155471802 , 0.5925226807594299 , 0.4388010799884796 , 0.436023473739624
Euclidean certanty           ,1.0                      ,1.0                      ,1.0                ,1.0                 ,1.0                ,1.0                 ,1.0               ,1.0                ,0.5714285714285714 ,0.7142857142857143  , 1.0                , 1.0                , 1.0                , 1.0                , 0.8571428571428571 , 1.0
Cosine certanty              ,1.0                      ,1.0                      ,1.0                ,1.0                 ,1.0                ,1.0                 ,1.0               ,1.0                ,0.5714285714285714 ,0.7142857142857143  , 1.0                , 1.0                , 1.0                , 1.0                , 0.8571428571428571 , 1.0
""
Euclidean accuracy           ,0.4375
Cosine accuracy              ,0.4375
Euclidean weighted accuracy  ,0.46226415094339623
Cosine weighted accuracy     ,0.46226415094339623
Euclidean to cosine accuracy ,1.0
""
Prompt compression           ,google/multiberts-seed_5 ,google/multiberts-seed_1 ,average
Normal prompt length         ,0.4278397858142853       ,6.4257493019104          ,3.426794543862343
Shortened prompt length      ,0.424968957901001        ,7.381790637969971        ,3.903379797935486
One model loss               ,0.44132867455482483      ,0.2915359437465668       ,0.3664323091506958
