seed,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
google/multiberts-seed_0,1.1216853857040405,1.108160138130188,1.0758167505264282,1.4488614797592163,1.072493314743042,1.074113130569458,1.1703143119812012,1.0934271812438965,1.1289491653442383,1.08169424533844,1.0786670446395874,1.0686966180801392,1.067116379737854,1.0714476108551025,1.1102029085159302,1.1050559282302856
google/multiberts-seed_1,1.1171637773513794,1.1791460514068604,1.221949815750122,0.8943164944648743,1.019771933555603,0.8855957984924316,0.8954979777336121,0.8943053483963013,0.8808819055557251,0.933790922164917,0.8760321140289307,1.057998776435852,0.8836501240730286,0.9034339785575867,1.2383583784103394,1.0306472778320312
google/multiberts-seed_2,1.0180221796035767,0.8682769536972046,0.8676884770393372,0.8735684752464294,0.8740596771240234,0.8677325248718262,0.8899902105331421,1.906610369682312,0.8763812780380249,0.8852463960647583,0.8796906471252441,5.800989627838135,0.8727723360061646,0.8672609329223633,0.9878684282302856,0.8624149560928345
google/multiberts-seed_3,1.0836139917373657,1.0424777269363403,1.0387197732925415,0.9836560487747192,1.2886528968811035,0.9672204256057739,0.9957737326622009,1.0555609464645386,0.97566819190979,2.630728006362915,0.9897363185882568,0.9901652336120605,1.5526753664016724,1.3463352918624878,1.0089837312698364,1.1751654148101807
google/multiberts-seed_4,1.2216116189956665,0.9467740058898926,0.9189829230308533,0.9581162929534912,0.9210823178291321,0.9043632745742798,0.9173960089683533,0.9052006006240845,1.028954267501831,0.9359089136123657,5.80971097946167,0.984713077545166,0.9227906465530396,0.9321516752243042,0.9151462912559509,0.9090782999992371
google/multiberts-seed_5,2.8367390632629395,0.9398115277290344,0.9735619425773621,0.909220814704895,0.9550464153289795,0.925822377204895,0.912437915802002,0.9244360327720642,2.0183026790618896,0.9111918210983276,0.9638882875442505,0.9026795029640198,0.912696361541748,0.9088994264602661,0.9500159025192261,0.9099465012550354
google/multiberts-seed_6,1.287854790687561,0.9064608216285706,1.4587879180908203,0.8940766453742981,1.1076077222824097,0.9071491956710815,0.9099885821342468,0.8808298110961914,0.8757702112197876,1.5498127937316895,0.9420288801193237,0.9022871255874634,1.025834321975708,0.9867051839828491,0.8928675651550293,0.9796693325042725
google/multiberts-seed_7,1.206228494644165,0.9499138593673706,0.9270449280738831,0.9062747955322266,1.6471452713012695,5.29147481918335,0.8995646238327026,0.9447371363639832,0.9198051691055298,0.9754181504249573,0.9143751859664917,0.9006261825561523,0.9320317506790161,0.9231497049331665,0.894758403301239,0.9104475378990173
google/multiberts-seed_8,1.0144660472869873,1.696485996246338,0.9385865330696106,0.9363209009170532,1.1494296789169312,0.9430958032608032,1.1417423486709595,0.9399536848068237,0.9192410111427307,0.9396002888679504,0.9348500967025757,0.9192310571670532,2.1456949710845947,0.9635350704193115,0.9594579339027405,0.913929283618927
google/multiberts-seed_9,0.9840806722640991,1.0261591672897339,1.1446900367736816,0.9349620938301086,0.9511042833328247,0.9097891449928284,1.3204028606414795,0.9016148447990417,0.8929429650306702,0.940536618232727,0.935744047164917,0.9402462840080261,0.9107932448387146,2.6186633110046387,1.3594114780426025,1.0697118043899536
