seed,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
google/multiberts-seed_0,0.43612128496170044,0.45050048828125,0.44462862610816956,0.4783865809440613,4.440030574798584,0.4443032145500183,0.4663074314594269,0.45074278116226196,0.4531807005405426,0.4504285156726837,0.44570595026016235,0.4433336853981018,0.446013480424881,0.44066742062568665,0.4447014033794403,0.44837138056755066
google/multiberts-seed_1,1.5249155759811401,0.3697635531425476,0.3716496229171753,9.55173110961914,0.3694155812263489,0.3697911500930786,0.36872777342796326,0.3695440888404846,0.3706932067871094,0.37118980288505554,0.37016209959983826,0.36936649680137634,0.3700130581855774,0.36915507912635803,0.3699861466884613,0.36984580755233765
google/multiberts-seed_2,0.32698309421539307,0.3868064880371094,0.32479026913642883,0.32546406984329224,0.3244296610355377,0.32462698221206665,3.288783550262451,0.3256247639656067,3.379326105117798,0.32408130168914795,0.3247566819190979,0.32460817694664,0.3249763548374176,0.32481706142425537,0.324660062789917,0.3243626356124878
google/multiberts-seed_3,0.3762807548046112,0.3420461118221283,0.34049126505851746,0.3399423360824585,0.3415849506855011,0.34029823541641235,0.3408604562282562,0.34664100408554077,0.34235987067222595,0.34126079082489014,9.616800308227539,0.3400391638278961,0.3411116302013397,0.3408263325691223,0.34141966700553894,0.3424047827720642
google/multiberts-seed_4,4.905794143676758,0.36458006501197815,0.8595931529998779,0.36250853538513184,0.3639878034591675,0.36292070150375366,0.36399149894714355,0.36405467987060547,0.36362266540527344,2.253873825073242,0.362898588180542,0.36364832520484924,0.3885049819946289,0.36357608437538147,0.3633016049861908,0.36347490549087524
google/multiberts-seed_20,0.3750266134738922,0.3317427337169647,0.32806816697120667,0.32753604650497437,0.32819271087646484,0.3267459571361542,0.3276217579841614,0.3266170024871826,0.3277686834335327,0.32766595482826233,0.3270628750324249,5.065710067749023,0.326473206281662,0.32779911160469055,0.32776033878326416,0.670332670211792
google/multiberts-seed_21,0.328790545463562,0.3235946595668793,0.32544082403182983,0.32525771856307983,0.32486602663993835,0.32538968324661255,0.32670101523399353,0.32509753108024597,0.32549840211868286,0.34238770604133606,0.32629331946372986,0.3247600495815277,0.32638469338417053,4.637625217437744,0.33072370290756226,3.3055789470672607
google/multiberts-seed_22,0.3844873905181885,1.9484163522720337,0.3405925929546356,0.33989188075065613,0.33953481912612915,0.33837321400642395,0.5783020257949829,0.3395478129386902,0.33598798513412476,0.3841385245323181,0.33637523651123047,0.3380563259124756,0.3367007076740265,0.34240785241127014,1.7961515188217163,0.3357093930244446
google/multiberts-seed_23,0.3818690776824951,0.37613773345947266,0.3770064115524292,0.3776394724845886,0.3768478035926819,0.37850087881088257,0.37703123688697815,11.21408462524414,0.38221558928489685,0.37611982226371765,0.3777998387813568,0.3759232461452484,3.72900390625,0.3767891228199005,0.3762166500091553,0.37929847836494446
google/multiberts-seed_24,0.33492177724838257,0.3155589699745178,0.31476742029190063,0.3135737180709839,0.31402352452278137,9.82638168334961,0.3196163773536682,0.3155326545238495,0.3148009181022644,0.31565043330192566,0.31413355469703674,0.31734198331832886,0.3158610463142395,0.31624165177345276,0.3158177137374878,0.3341182470321655
