seed,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
google/multiberts-seed_15,0.472384512424469,0.47398778796195984,2.34234881401062,0.8240673542022705,0.46883419156074524,0.46852046251296997,0.46809419989585876,0.470747709274292,0.4668193459510803,0.46873021125793457,0.4686070680618286,0.46374762058258057,0.4711674749851227,0.4703254997730255,0.47083038091659546,0.4706309139728546
google/multiberts-seed_16,0.4734305143356323,0.42357441782951355,0.42143529653549194,0.42212122678756714,0.42114922404289246,0.420536607503891,0.4209004044532776,0.422576367855072,9.463375091552734,0.4215613305568695,0.42255356907844543,0.4231128394603729,0.42319217324256897,0.42210322618484497,0.4212597608566284,0.42228755354881287
google/multiberts-seed_17,0.4323590397834778,0.42110371589660645,0.4218987226486206,0.42159271240234375,0.4195009171962738,5.654977321624756,0.41753441095352173,0.4187150001525879,0.417628675699234,0.41887494921684265,0.41879791021347046,0.4207371175289154,0.4196644127368927,0.41901299357414246,0.6991100311279297,0.4272066056728363
google/multiberts-seed_18,0.3274657428264618,0.32257992029190063,0.32241207361221313,0.3232281804084778,0.4015918970108032,0.3251281678676605,0.3248831331729889,0.32563677430152893,0.3232686221599579,0.3242362439632416,0.3243662118911743,0.5834323167800903,0.3240744173526764,6.209446907043457,0.32335934042930603,0.3234754502773285
google/multiberts-seed_19,0.3582380712032318,3.2855262756347656,0.32883313298225403,0.32949453592300415,0.3316121995449066,0.3280125856399536,0.32809463143348694,0.32606860995292664,0.3271227180957794,0.3275832533836365,0.32772713899612427,0.32793480157852173,11.261150360107422,0.32775020599365234,0.32692354917526245,0.3276199400424957
google/multiberts-seed_20,0.41889137029647827,0.3386231064796448,0.33876731991767883,0.3382924497127533,0.3389529883861542,0.33844923973083496,0.3385430872440338,0.3378494083881378,0.3384023904800415,0.3385832607746124,0.34700530767440796,0.33828431367874146,0.3388507664203644,0.3379754424095154,0.33974435925483704,9.079671859741211
google/multiberts-seed_21,0.32288050651550293,0.3311471939086914,0.33502569794654846,0.33098697662353516,3.6051623821258545,0.3298913836479187,0.32933562994003296,0.32974958419799805,0.3305925130844116,2.7138051986694336,0.33280089497566223,0.35011807084083557,0.33101126551628113,0.3303341567516327,0.32978585362434387,0.3308003544807434
google/multiberts-seed_22,3.5579006671905518,0.3550007939338684,0.35164257884025574,0.37004953622817993,0.36125099658966064,0.35284674167633057,2.966829776763916,0.35171055793762207,0.3511813282966614,0.37114959955215454,0.36393657326698303,0.35137632489204407,0.35142195224761963,0.3527984917163849,1.142971158027649,0.36304086446762085
google/multiberts-seed_23,1.1083756685256958,1.6835949420928955,0.3710255026817322,0.37195834517478943,0.37219366431236267,0.37365561723709106,0.3707166612148285,10.742021560668945,0.3704310953617096,0.37142008543014526,0.3696605861186981,0.37040674686431885,0.3698897361755371,0.36996686458587646,0.3701203167438507,0.3719845116138458
google/multiberts-seed_24,0.3507937490940094,0.3195069432258606,0.31964609026908875,0.32063326239585876,0.32075440883636475,0.32734552025794983,0.3205738365650177,0.32051709294319153,0.3193257749080658,0.32170695066452026,3.7792246341705322,6.7504096031188965,0.32386621832847595,0.3226500451564789,0.32007232308387756,0.3206808567047119
